Date,InterestRate,CROBEX,ERSTEAdriaticEquity,OTPMeridian20,ZBAktiv,RaiffeisenDMF,ERSTEPlaviEXPERT,ERSTEPlaviPROTECT
01-Jan-2011,2.6,2110.93,89.74,89.6729,104.01,155.3593,134.3612,131.267
02-Jan-2011,2.6,2110.93,89.74,89.6729,104.01,155.3695,134.3681,131.2834
03-Jan-2011,2.6,2132.78,90.58,90.3768,104.01,155.3983,134.4072,131.2954
04-Jan-2011,2.6,2151.25,90.93,90.6995,104.29,155.6054,135.0948,131.3949
05-Jan-2011,2.6,2150.7,91.38,90.4791,104.09,155.6587,135.0712,131.3863
06-Jan-2011,2.6,2150.7,91.38,90.4791,104.42,155.7439,135.2121,131.4135
07-Jan-2011,2.6,2160.37,91.34,90.8763,104.42,155.5469,135.223,131.4229
08-Jan-2011,2.6,2160.37,91.34,90.8763,105.27,155.6449,135.4518,131.5048
09-Jan-2011,2.6,2160.37,91.34,90.8763,105.27,155.6551,135.4585,131.521
10-Jan-2011,2.6,2198.23,92.3,90.9706,105.27,155.5408,135.4656,131.5046
11-Jan-2011,2.6,2232.54,93.58,91.7041,106.73,156.1851,136.6262,131.5933
12-Jan-2011,2.6,2237.54,93.71,92.7121,107.9,156.6776,136.7744,131.6007
13-Jan-2011,2.6,2258.35,94.39,92.9182,107.77,156.9769,137.1768,131.58
14-Jan-2011,2.6,2240.42,93.83,92.6283,106.83,157.0699,136.736,131.6018
15-Jan-2011,2.6,2240.42,93.83,92.6283,106.47,156.9689,136.5184,131.5343
16-Jan-2011,2.6,2240.42,93.83,92.6283,106.47,156.9786,136.5251,131.5505
17-Jan-2011,2.6,2273.79,94.02,92.9101,106.47,156.9549,136.5217,131.5446
18-Jan-2011,2.6,2301.22,95.43,93.807,107.49,157.4439,138.2485,131.6392
19-Jan-2011,2.6,2272.77,96.36,93.9582,107.35,156.6814,137.7298,131.4459
20-Jan-2011,2.6,2278.05,95.66,93.1996,106.13,156.377,137.4877,131.39
21-Jan-2011,2.6,2297.59,95.91,93.3606,106.11,156.7856,138.1747,131.4328
22-Jan-2011,2.6,2297.59,95.91,93.3606,106.97,156.73,138.0856,131.3897
23-Jan-2011,2.6,2297.59,95.91,93.3606,106.97,156.7397,138.0927,131.4062
24-Jan-2011,2.6,2306.16,96.38,93.3721,106.97,156.5587,138.0992,131.4234
25-Jan-2011,2.6,2305.8,96.69,93.2161,107.1,156.5294,137.8609,131.4582
26-Jan-2011,2.6,2316.38,96.77,93.4885,107.3,156.8016,138.131,131.5949
27-Jan-2011,2.6,2327.77,96.34,93.8393,107.06,156.8443,138.6092,131.6453
28-Jan-2011,2.6,2302.93,96.29,93.1967,106.39,156.8611,138.2056,131.7311
29-Jan-2011,2.6,2302.93,96.29,93.1967,105.89,156.8162,138.1553,131.6938
30-Jan-2011,2.6,2302.93,96.29,93.1967,105.89,156.8244,138.1621,131.7099
31-Jan-2011,2.6,2292.58,95.27,92.4258,105.89,156.7773,138.0827,131.782
01-Feb-2011,2.6,2311.11,95.85,93.1918,107.84,157.0097,138.5376,131.876
02-Feb-2011,2.6,2309.76,96.57,93.634,108.46,157.0602,138.8584,131.9773
03-Feb-2011,2.6,2312.35,96.31,93.5717,108.01,157.0452,138.5679,131.9896
04-Feb-2011,2.6,2305,96.23,93.8596,108.33,157.2277,138.7142,132.0492
05-Feb-2011,2.6,2305,96.23,93.8596,108.53,157.2832,138.7778,132.0558
06-Feb-2011,2.6,2305,96.23,93.8596,108.53,157.2914,138.7847,132.0719
07-Feb-2011,2.6,2311.07,96.12,94.3465,108.53,157.6239,139.1243,132.0875
08-Feb-2011,2.6,2309.29,96.53,94.4219,108.87,157.6766,139.2369,132.1261
09-Feb-2011,2.6,2330.11,96.89,94.5505,107.87,157.5128,139.3562,132.111
10-Feb-2011,2.6,2330.19,97.41,94.2089,108.49,157.3834,139.3384,131.9685
11-Feb-2011,2.6,2333.76,97.37,94.1938,108.83,157.6121,139.7024,131.9603
12-Feb-2011,2.6,2333.76,97.37,94.1938,109.57,157.6374,139.7524,131.9634
13-Feb-2011,2.6,2333.76,97.37,94.1938,109.57,157.6456,139.7592,131.9794
14-Feb-2011,2.6,2311.5,97.33,94.2346,109.57,157.2741,139.2799,131.9922
15-Feb-2011,2.6,2289.4,97.05,93.8891,109.12,157.0762,139.0066,132.0385
16-Feb-2011,2.6,2272.34,95.76,93.4542,108.93,157.1632,138.7528,132.0718
17-Feb-2011,2.6,2261.97,95.36,93.1818,108.8,157.1694,138.9444,132.1798
18-Feb-2011,2.6,2256.59,95.82,93.5452,109.29,156.9998,138.9171,132.1833
19-Feb-2011,2.6,2256.59,95.82,93.5452,110.39,157.0949,139.0212,132.2856
20-Feb-2011,2.6,2256.59,95.82,93.5452,110.39,157.1027,139.0274,132.3003
21-Feb-2011,2.6,2265.22,95.98,93.2074,110.39,157.0886,138.9947,132.3394
22-Feb-2011,2.6,2246.07,95.97,92.7614,109.28,156.7649,138.7466,132.3687
23-Feb-2011,2.6,2248.75,95.52,92.7385,109.36,156.4961,138.5413,132.3045
24-Feb-2011,2.6,2241.91,95.29,92.6344,108.45,156.4549,138.5849,132.4919
25-Feb-2011,2.6,2250.38,95.19,93.2017,109,156.6415,138.5245,132.5473
26-Feb-2011,2.6,2250.38,95.19,93.2017,109.4,156.663,138.5236,132.5789
27-Feb-2011,2.6,2250.38,95.19,93.2017,109.4,156.6712,138.5298,132.5935
28-Feb-2011,2.6,2241.04,94.8,93.7559,109.4,156.8348,138.9094,132.6522
01-Mar-2011,2.6,2236.66,94.24,93.1547,109.05,156.8764,138.9032,132.7588
02-Mar-2011,2.6,2211.25,93.58,92.9649,109.16,156.6727,138.7473,132.8229
03-Mar-2011,2.6,2225.81,93.35,93.2056,109.33,156.485,138.6752,132.8366
04-Mar-2011,2.6,2241.39,93.98,93.3649,109.3,156.7671,138.9349,132.8477
05-Mar-2011,2.6,2241.39,93.98,93.3649,108.86,156.6494,138.788,132.7566
06-Mar-2011,2.6,2241.39,93.98,93.3649,108.86,156.6579,138.7943,132.7713
07-Mar-2011,2.6,2228.71,93.94,93.4429,108.86,156.6392,138.979,132.7877
08-Mar-2011,2.6,2227.28,94.23,93.5472,108.59,156.6748,139.0141,132.8448
09-Mar-2011,2.6,2258.15,94.43,93.8585,108.35,156.6197,139.1084,132.8415
10-Mar-2011,2.6,2270.34,94.93,93.5055,106.93,156.4264,139.0865,132.8726
11-Mar-2011,2.6,2252.45,94.58,92.9681,107.29,156.2667,138.847,132.8493
12-Mar-2011,2.6,2252.45,94.58,92.9681,107.09,156.2449,138.8152,132.8099
13-Mar-2011,2.6,2252.45,94.58,92.9681,107.09,156.2535,138.8214,132.8245
14-Mar-2011,2.6,2260.75,94.15,92.8598,107.09,156.1306,138.9627,133.0175
15-Mar-2011,2.6,2236.08,92.84,91.1595,104.8,155.5403,138.3015,133.1874
16-Mar-2011,2.6,2245.83,92.84,91.4129,104.39,155.0388,138.1707,133.2519
17-Mar-2011,2.6,2259,93.24,91.9295,104.92,155.4753,138.3323,133.1043
18-Mar-2011,2.6,2260.72,94.14,92.2408,105.26,155.7806,138.504,133.066
19-Mar-2011,2.6,2260.72,94.14,92.2408,105.06,155.7571,138.4378,133.0708
20-Mar-2011,2.6,2260.72,94.14,92.2408,105.06,155.7657,138.4439,133.0853
21-Mar-2011,2.6,2270.36,93.89,93.3279,105.06,156.3221,138.934,133.1312
22-Mar-2011,2.6,2282.48,94.3,93.5655,105.2,156.6397,139.159,133.2098
23-Mar-2011,2.6,2273.92,93.76,93.7138,105.2,156.7045,139.2313,133.0543
24-Mar-2011,2.6,2294.67,94.63,94.9014,105.74,157.0106,139.6199,133.0966
25-Mar-2011,2.6,2302.05,94.45,95.4829,106.12,157.2301,139.8776,133.2014
26-Mar-2011,2.6,2302.05,94.45,95.4829,105.78,157.2531,139.8611,133.2291
27-Mar-2011,2.6,2302.05,94.45,95.4829,105.78,157.2616,139.8673,133.2442
28-Mar-2011,2.6,2280.76,93.81,95.2003,105.78,156.9714,139.8262,133.2633
29-Mar-2011,2.6,2278.58,93.69,94.8507,105.98,156.9814,139.9003,133.4362
30-Mar-2011,2.6,2292.97,94.1,95.2735,106.36,157.263,140.18,133.3683
31-Mar-2011,2.6,2290.45,94.18,94.9143,106.31,157.4191,140.0807,133.4274
01-Apr-2011,2.6,2268.99,94.1,95.4955,106.02,157.6398,140.1911,133.4554
02-Apr-2011,2.6,2268.99,94.1,95.4955,106.54,157.7244,140.2785,133.5533
03-Apr-2011,2.6,2268.99,94.1,95.4955,106.54,157.7321,140.2842,133.5681
04-Apr-2011,2.6,2251.81,93.78,94.9878,106.54,157.5643,140.1122,133.6612
05-Apr-2011,2.6,2247.24,93.86,95.1366,106.93,157.4834,139.9354,133.5388
06-Apr-2011,2.6,2255.64,93.79,95.8716,107.37,157.501,140.2235,133.612
07-Apr-2011,2.6,2247.25,93.64,95.9576,106.15,157.3293,139.9745,133.5524
08-Apr-2011,2.6,2245.47,93.68,96.0296,106.7,157.47,140.0313,133.6119
09-Apr-2011,2.6,2245.47,93.68,96.0296,105.38,157.4155,139.9359,133.554
10-Apr-2011,2.6,2245.47,93.68,96.0296,105.38,157.4236,139.942,133.5691
11-Apr-2011,2.6,2204.8,93.4,95.4726,105.38,157.144,139.2316,133.5405
12-Apr-2011,2.6,2201.54,92.73,94.745,104.33,156.5981,138.7781,133.4907
13-Apr-2011,2.6,2211.97,93.13,95.5077,104.47,156.7574,139.0467,133.6217
14-Apr-2011,2.6,2203.86,92.65,94.8186,103.96,156.7586,138.949,133.6701
15-Apr-2011,2.6,2197.49,92.35,94.9107,103.89,156.7636,138.8678,133.5942
16-Apr-2011,2.6,2197.49,92.35,94.9107,102.4,156.7633,138.8548,133.595
17-Apr-2011,2.6,2197.49,92.35,94.9107,102.4,156.7713,138.8609,133.6101
18-Apr-2011,2.6,2182.6,91.65,93.6936,102.4,156.2044,138.1986,133.5412
19-Apr-2011,2.6,2181.41,91.71,93.7997,103.19,156.1604,138.249,133.5247
20-Apr-2011,2.6,2190.17,92.04,94.6182,104.05,156.5527,138.9649,133.4256
21-Apr-2011,2.6,2194.64,91.77,95.1397,103.75,156.7024,139.0512,133.567
22-Apr-2011,2.6,2224.28,92.02,95.195,103.54,156.7314,139.5011,133.5456
23-Apr-2011,2.6,2224.28,92.02,95.195,103.22,156.7528,139.5463,133.5796
24-Apr-2011,2.6,2224.28,92.02,95.195,103.22,156.7607,139.5523,133.5945
25-Apr-2011,2.6,2224.28,92.02,95.195,103.22,156.7232,139.5607,133.6091
26-Apr-2011,2.6,2231.18,91.61,95.1675,103.22,156.9535,139.7303,133.6202
27-Apr-2011,2.6,2237.82,91.6,95.0278,102.99,156.9619,140.062,133.5629
28-Apr-2011,2.6,2229.81,91.84,95.1181,102.96,156.7262,140.0743,133.6033
29-Apr-2011,2.6,2233.97,92.45,95.2796,102.58,156.7484,139.9602,133.5037
30-Apr-2011,2.6,2233.97,92.45,95.2796,102.36,156.8142,140.0069,133.5746
01-May-2011,2.6,2233.97,92.45,95.2796,102.36,156.8217,140.0126,133.5892
02-May-2011,2.6,2196.91,92.14,95.0947,102.36,155.536,139.5073,133.551
03-May-2011,2.6,2198.7,92.02,94.6481,101.46,155.2302,139.5039,133.6414
04-May-2011,2.6,2197.22,91.94,94.4769,101.15,156.1502,139.7619,133.8745
05-May-2011,2.6,2199.86,91.9,94.2148,100.06,156.1629,139.7362,133.9543
06-May-2011,2.6,2206.95,91.6,94.4568,100.28,156.5673,140.0345,134.0846
07-May-2011,2.6,2206.95,91.6,94.4568,100.78,156.6307,140.2418,134.213
08-May-2011,2.6,2206.95,91.6,94.4568,100.78,156.6377,140.2473,134.2275
09-May-2011,2.6,2208.81,91.63,94.3057,100.78,156.4597,140.0488,134.268
10-May-2011,2.6,2210.79,91.64,94.2215,101.45,156.7005,140.3541,134.294
11-May-2011,2.6,2208.33,91.73,94.2726,101.01,156.5632,140.4326,134.3518
12-May-2011,2.6,2209.29,91.71,93.871,99.99,156.3435,140.3242,134.4138
13-May-2011,2.6,2209.87,92.27,93.9391,100.53,156.4294,140.3603,134.5909
14-May-2011,2.6,2209.87,92.27,93.9391,99.94,156.2976,140.1496,134.4164
15-May-2011,2.6,2209.87,92.27,93.9391,99.94,156.3046,140.1569,134.4327
16-May-2011,2.6,2211.94,92.33,93.8656,99.94,156.4657,140.0836,134.5974
17-May-2011,2.6,2205.21,92.43,93.2644,100.35,156.192,140.0497,134.8084
18-May-2011,2.6,2218.94,93.09,93.3183,100.58,156.4441,140.1895,134.9016
19-May-2011,2.6,2256.86,94.49,93.4528,101.59,157.0095,140.9068,135.1372
20-May-2011,2.6,2243.47,95.03,93.5708,102.15,156.5035,140.7461,135.2696
21-May-2011,2.6,2243.47,95.03,93.5708,101.04,156.4421,140.6528,135.1872
22-May-2011,2.6,2243.47,95.03,93.5708,101.04,156.4493,140.665,135.2032
23-May-2011,2.6,2223.62,94.23,92.9765,101.04,155.8864,139.8193,134.8506
24-May-2011,2.6,2219.33,93.39,93.1313,102.59,155.9835,140.1519,135.3317
25-May-2011,2.6,2227.08,94.04,93.0542,102.6,156.2392,140.4532,135.3861
26-May-2011,2.6,2237.63,94.41,93.2378,103.24,156.3477,140.7444,135.6195
27-May-2011,2.6,2252.74,95.32,94.2221,103.92,156.5607,141.161,135.6323
28-May-2011,2.6,2252.74,95.32,94.2221,104.49,156.5908,141.1879,135.6683
29-May-2011,2.6,2252.74,95.32,94.2221,104.49,156.5979,141.1951,135.6842
30-May-2011,2.6,2270.02,96.64,94.8299,104.49,156.5807,141.2671,135.9072
31-May-2011,2.6,2278.88,97.59,95.7554,105.11,157.511,142.1509,135.8228
01-Jun-2011,2.6,2272.4,96.97,95.592,104.08,157.3786,142.0123,135.8201
02-Jun-2011,2.6,2259.98,96.49,94.7778,104.11,156.7972,141.5038,135.7876
03-Jun-2011,2.6,2269.9,96.78,94.9036,103.19,156.7295,141.6012,135.7695
04-Jun-2011,2.6,2269.9,96.78,94.9036,102.1,156.8624,141.7212,135.9393
05-Jun-2011,2.6,2269.9,96.78,94.9036,102.1,156.8693,141.7285,135.9552
06-Jun-2011,2.6,2254.24,95.81,94.3564,102.1,156.584,141.3494,135.7861
07-Jun-2011,2.6,2256.97,95.41,94.2943,101.66,156.6233,141.0774,135.7003
08-Jun-2011,2.6,2260.42,94.96,93.5037,101.11,156.4732,140.8678,135.7636
09-Jun-2011,2.6,2268.84,95.32,93.8171,101.65,156.6316,141.0686,135.5631
10-Jun-2011,2.6,2275.04,96.32,94.3741,101.66,156.435,140.929,135.3666
11-Jun-2011,2.6,2275.04,96.32,94.3741,101.35,156.3221,140.8726,135.2813
12-Jun-2011,2.6,2275.04,96.32,94.3741,101.35,156.3286,140.8797,135.2969
13-Jun-2011,2.6,2271.25,96.35,94.1773,101.35,156.3963,140.9087,135.5781
14-Jun-2011,2.6,2256.99,96.2,93.8142,101.54,156.2371,140.8627,135.3055
15-Jun-2011,2.6,2252.54,95.71,93.3133,100.81,155.9826,140.5519,135.2795
16-Jun-2011,2.6,2244.61,95.67,92.7503,99.85,156.0552,140.5223,135.4563
17-Jun-2011,2.6,2240.96,95.59,93.0589,100.56,155.9184,140.7179,135.4631
18-Jun-2011,2.6,2240.96,95.59,93.0589,100.6,155.9417,140.7261,135.4974
19-Jun-2011,2.6,2240.96,95.59,93.0589,100.6,155.9481,140.7332,135.5129
20-Jun-2011,2.6,2232.47,95.33,92.4495,100.6,155.7628,140.6628,135.4924
21-Jun-2011,2.6,2243.01,95.69,92.7625,100.79,155.81,141.1021,135.5541
22-Jun-2011,2.6,2243.01,95.69,92.7625,100.02,155.6529,140.9011,135.4123
23-Jun-2011,2.6,2243.01,95.69,92.7625,100.02,155.4599,140.5607,135.3973
24-Jun-2011,2.6,2242.15,95.59,92.2809,100.02,155.5672,140.475,135.4015
25-Jun-2011,2.6,2242.15,95.59,92.2809,99.22,155.4932,140.3896,135.3206
26-Jun-2011,2.6,2242.15,95.59,92.2809,99.22,155.4996,140.3967,135.336
27-Jun-2011,2.6,2226.17,95.28,90.9813,99.22,155.3725,140.157,135.2706
28-Jun-2011,2.6,2230.79,94.73,91.4846,99.71,155.5501,140.4994,135.3558
29-Jun-2011,2.6,2240.18,94.98,91.8714,100.19,155.8076,140.8064,135.3346
30-Jun-2011,2.6,2230.85,94.88,92.1205,100.02,155.8452,140.9256,135.2009
01-Jul-2011,2.6,2236.62,94.98,93.2708,100.63,155.9675,141.1524,135.1875
02-Jul-2011,2.6,2236.62,94.98,93.2708,99.99,155.9966,141.1835,135.2399
03-Jul-2011,2.6,2236.62,94.98,93.2708,99.99,156.0024,141.1905,135.2553
04-Jul-2011,2.6,2230.68,95.46,92.9162,99.99,156.1641,141.1208,135.2165
05-Jul-2011,2.6,2228.96,94.33,92.4552,100.23,156.3909,141.0798,135.1501
06-Jul-2011,2.6,2224.15,94.33,92.3959,100.12,156.2975,140.6823,135.0095
07-Jul-2011,2.6,2222.92,94.51,92.6868,100.93,156.5173,140.904,135.2034
08-Jul-2011,2.6,2233.63,94.78,92.7032,100.98,156.4294,140.6561,135.0621
09-Jul-2011,2.6,2233.63,94.78,92.7032,100.57,156.524,140.7564,135.1885
10-Jul-2011,2.6,2233.63,94.78,92.7032,100.57,156.5311,140.7632,135.2047
11-Jul-2011,2.6,2220.53,94.4,92.0488,100.57,156.2832,139.7205,134.7867
12-Jul-2011,2.6,2192.89,93.75,91.1931,100.85,155.5489,139.0604,134.257
13-Jul-2011,2.6,2200.88,93.57,91.194,101.83,155.5321,139.0959,134.245
14-Jul-2011,2.6,2196.73,93.52,90.5957,101.21,155.6795,139.2917,134.5853
15-Jul-2011,2.6,2206.82,93.62,90.5368,101.76,155.8143,139.2106,134.6614
16-Jul-2011,2.6,2206.82,93.62,90.5368,101.63,155.7584,139.1541,134.5875
17-Jul-2011,2.6,2206.82,93.62,90.5368,101.63,155.7656,139.1611,134.6037
18-Jul-2011,2.6,2198.43,93.84,89.83,101.63,155.4604,138.6787,134.5106
19-Jul-2011,2.6,2200.08,93.49,89.6151,102.01,155.4923,138.8475,134.5053
20-Jul-2011,2.6,2188.9,93.49,89.6198,101.79,155.4571,139.0047,134.4789
21-Jul-2011,2.6,2197.04,93.94,89.8872,101.56,155.7225,139.6804,134.8203
22-Jul-2011,2.6,2094.57,92.74,90.0426,101.78,155.968,139.9936,135.3404
23-Jul-2011,2.6,2094.57,92.74,90.0426,101.15,155.9274,139.919,135.3024
24-Jul-2011,2.6,2094.57,92.74,90.0426,101.15,155.9381,139.9266,135.319
25-Jul-2011,2.6,2065.46,92.01,89.7301,101.15,156.2793,139.5993,135.2735
26-Jul-2011,2.6,2059.46,93.23,89.2244,101.16,156.5361,139.6892,135.4004
27-Jul-2011,2.6,2154.79,93.13,88.6757,100.18,156.5359,139.2615,135.3576
28-Jul-2011,2.6,2160.79,93.24,88.6717,100.44,156.2206,138.8068,135.0995
29-Jul-2011,2.6,2173.73,93.36,88.695,100.58,156.502,138.8402,135.2079
30-Jul-2011,2.6,2173.73,93.36,88.695,100.83,156.5236,138.8624,135.236
31-Jul-2011,2.6,2173.73,93.36,88.695,100.83,156.5339,138.8682,135.2502
01-Aug-2011,2.6,2163.65,93.55,88.3322,100.83,156.3488,138.6923,135.3025
02-Aug-2011,2.6,2161.17,93.63,87.9393,100.09,156.0853,138.0255,135.2081
03-Aug-2011,2.6,2144.08,93.27,87.153,100.53,155.7615,137.3532,135.0458
04-Aug-2011,2.6,2131.35,92.87,85.8482,98.86,155.5812,136.4071,134.8576
05-Aug-2011,2.6,2131.35,92.87,85.8482,95.53,155.6418,136.1725,134.9107
06-Aug-2011,2.6,2131.35,92.87,85.8482,95.53,155.653,136.1802,134.9273
07-Aug-2011,2.6,2131.35,92.87,85.8482,95.53,155.6642,136.188,134.9439
08-Aug-2011,2.6,2033.85,88.38,80.4929,95.53,153.2135,134.0644,134.6724
09-Aug-2011,2.6,2005.65,85.03,77.9821,93.8,151.324,132.5281,133.9783
10-Aug-2011,2.6,1981.99,87.11,78.7988,96.2,152.1293,132.203,134.1182
11-Aug-2011,2.6,1989.41,86.52,78.6311,96.55,151.5768,132.4927,133.9732
12-Aug-2011,2.6,2036.18,87.21,80.1741,97.1,152.3448,133.3626,134.0679
13-Aug-2011,2.6,2036.18,87.21,80.1741,96.56,152.3136,133.3404,134.0405
14-Aug-2011,2.6,2036.18,87.21,80.1741,96.56,152.325,133.3477,134.0573
15-Aug-2011,2.6,2036.18,87.21,80.1741,96.56,152.3722,133.5973,134.1908
16-Aug-2011,2.6,2013.22,87.04,80.4713,96.56,152.6366,133.5528,134.2062
17-Aug-2011,2.6,2023.74,86.92,80.7011,96.28,152.7601,133.5153,134.4481
18-Aug-2011,2.6,1991.01,86.3,78.833,95.15,152.4391,132.2919,134.3772
19-Aug-2011,2.6,1978.86,84.72,77.525,94.61,151.8061,131.853,134.3866
20-Aug-2011,2.6,1978.86,84.72,77.525,95.74,151.9059,131.9571,134.5042
21-Aug-2011,2.6,1978.86,84.72,77.525,95.74,151.9174,131.9658,134.5216
22-Aug-2011,2.6,1985.06,85.13,78.0585,95.74,152.3377,132.0493,134.5338
23-Aug-2011,2.6,1985.44,85.82,78.1071,96.08,152.6142,132.6178,134.3986
24-Aug-2011,2.6,1988.37,85.61,78.2929,95.75,152.6587,132.9066,134.3838
25-Aug-2011,2.6,2000.74,85.67,78.6131,95.69,152.9277,132.9819,134.4751
26-Aug-2011,2.6,1986.24,85.36,78.5991,95.64,152.6245,132.6602,134.2672
27-Aug-2011,2.6,1986.24,85.36,78.5991,96.14,152.7322,132.7463,134.3848
28-Aug-2011,2.6,1986.24,85.36,78.5991,96.14,152.7436,132.7548,134.402
29-Aug-2011,2.6,2011.71,85.61,79.6494,96.14,153.0287,133.0634,134.3863
30-Aug-2011,2.6,2014.63,86.02,80.1891,96.49,153.4456,133.3164,134.5539
31-Aug-2011,2.6,2033.92,86.46,81.2459,97.4,153.6974,133.8305,134.5791
01-Sep-2011,2.6,2028.68,86.59,81.4723,97.45,153.8261,133.7531,134.6075
02-Sep-2011,2.6,2012.2,86.27,80.7926,98.08,153.771,132.8976,134.7774
03-Sep-2011,2.6,2012.2,86.27,80.7926,97.79,153.7928,132.9224,134.8048
04-Sep-2011,2.6,2012.2,86.27,80.7926,97.79,153.8042,132.9311,134.8221
05-Sep-2011,2.6,1976.85,85.12,78.968,97.79,153.3524,131.7552,134.8436
06-Sep-2011,2.6,1982.84,84.66,78.6124,97.45,153.1284,131.4345,134.8422
07-Sep-2011,2.6,1989.2,84.77,79.5617,96.8,153.4638,132.1802,134.9941
08-Sep-2011,2.6,1986.31,84.5,79.3583,97.65,153.5422,132.2756,135.2002
09-Sep-2011,2.6,1973.62,84.42,78.7589,97.3,153.3152,131.378,135.1409
10-Sep-2011,2.6,1973.62,84.42,78.7589,96.82,153.3916,131.424,135.143
11-Sep-2011,2.6,1973.62,84.42,78.7589,96.82,153.4037,131.4325,135.1601
12-Sep-2011,2.6,1940.12,83.21,77.1379,96.82,152.4457,130.328,134.9624
13-Sep-2011,2.6,1932.73,82.49,77.0849,96.72,152.1966,130.3344,134.8617
14-Sep-2011,2.6,1929.63,82.42,77.1039,96.37,152.074,130.6414,134.8531
15-Sep-2011,2.6,1949.65,82.67,77.9247,96.33,152.2598,131.5749,134.8518
16-Sep-2011,2.6,1985.88,83.55,78.4173,96.56,152.5395,132.1145,134.9692
17-Sep-2011,2.6,1985.88,83.55,78.4173,96.13,152.6113,132.1721,135.0521
18-Sep-2011,2.6,1985.88,83.55,78.4173,96.13,152.6233,132.1807,135.0692
19-Sep-2011,2.6,1929.38,82.61,77.0552,96.13,152.3257,131.3887,135.0387
20-Sep-2011,2.6,1916.2,82.15,76.7411,96.33,152.3417,131.7351,135.0578
21-Sep-2011,2.6,1927.72,81.86,76.2941,95.37,152.2196,131.1715,134.9456
22-Sep-2011,2.6,1877.31,81.07,74.5939,93.21,151.046,129.666,134.4384
23-Sep-2011,2.6,1846.96,80.09,73.469,92.04,149.9881,129.0434,133.9458
24-Sep-2011,2.6,1846.96,80.09,73.469,91.49,149.9546,129.0194,133.9302
25-Sep-2011,2.6,1846.96,80.09,73.469,91.49,149.9664,129.0268,133.9466
